ticker,timestamp,open,high,low,close,volume
TSLA,2025-04-08 14:18:00,231.2400,231.6399,231.0000,231.5500,111381
AAPL,2025-04-08 14:19:00,177.2100,177.3600,177.0600,177.1800,99624
AMZN,2025-04-08 14:19:00,174.8200,175.3400,174.8150,175.1300,100433
MSFT,2025-04-08 14:19:00,360.4200,360.8400,360.3200,360.7600,14485
TSLA,2025-04-08 14:19:00,231.5100,232.0000,231.1800,231.8512,198204
AAPL,2025-04-08 14:20:00,177.1900,177.2500,176.8500,176.8850,108181
AMZN,2025-04-08 14:20:00,175.1450,175.2695,174.9200,175.0350,78701
MSFT,2025-04-08 14:20:00,360.7600,360.7900,360.3000,360.5250,30840
TSLA,2025-04-08 14:20:00,231.7552,231.9162,231.2000,231.3600,149629
AAPL,2025-04-08 14:21:00,176.8950,176.9100,176.4400,176.4600,113948
AMZN,2025-04-08 14:21:00,175.0300,175.0400,174.6200,174.7100,54758
MSFT,2025-04-08 14:21:00,360.5350,360.5350,359.7100,359.7800,29120
TSLA,2025-04-08 14:21:00,231.3550,231.5000,230.7013,230.8201,186873
AAPL,2025-04-08 14:22:00,176.5000,176.5100,176.0850,176.1700,111880
AMZN,2025-04-08 14:22:00,174.7300,174.8500,174.5905,174.7001,44652
MSFT,2025-04-08 14:22:00,359.8600,360.0200,359.4700,359.5436,11069
TSLA,2025-04-08 14:22:00,230.8850,231.1000,230.3001,230.3700,153322
AAPL,2025-04-08 14:23:00,176.1750,176.5100,176.0500,176.0500,90085
AMZN,2025-04-08 14:23:00,174.7000,174.9000,174.5800,174.6100,57698
MSFT,2025-04-08 14:23:00,359.6100,359.8260,359.3000,359.3050,30898
TSLA,2025-04-08 14:23:00,230.3300,230.8400,230.2100,230.2800,133337
AAPL,2025-04-08 14:24:00,176.0470,176.4600,176.0300,176.3350,111212
AMZN,2025-04-08 14:24:00,174.5600,174.8500,174.4800,174.6600,56392
MSFT,2025-04-08 14:24:00,359.2950,359.9000,359.2950,359.7850,25451
TSLA,2025-04-08 14:24:00,230.2333,230.9300,230.0800,230.6700,148902
AAPL,2025-04-08 14:25:00,176.3500,176.3900,175.8100,176.0050,119201
AMZN,2025-04-08 14:25:00,174.6750,174.7200,174.1800,174.2924,62418
MSFT,2025-04-08 14:25:00,359.7850,359.7850,358.8308,359.0400,24439
TSLA,2025-04-08 14:25:00,230.7200,230.7889,229.6113,229.8200,237122
AAPL,2025-04-08 14:26:00,175.9900,176.1400,175.8600,175.9600,141457
AMZN,2025-04-08 14:26:00,174.2700,174.3500,174.0800,174.3200,77939
MSFT,2025-04-08 14:26:00,359.0200,359.0700,358.6600,358.9800,35087
TSLA,2025-04-08 14:26:00,229.8350,230.1100,229.5200,230.0000,197750
AAPL,2025-04-08 14:27:00,175.9550,176.0400,175.6600,175.6750,104005
AMZN,2025-04-08 14:27:00,174.3000,174.4300,174.0303,174.0450,69106
MSFT,2025-04-08 14:27:00,358.9800,359.1750,358.5700,358.7200,27055
TSLA,2025-04-08 14:27:00,229.9800,230.3688,229.6900,229.6900,166570
AAPL,2025-04-08 14:28:00,175.6800,175.7400,175.2900,175.3600,137631
AMZN,2025-04-08 14:28:00,174.0450,174.0900,173.8200,173.8500,88954
MSFT,2025-04-08 14:28:00,358.6500,358.7000,358.1900,358.3500,35514
TSLA,2025-04-08 14:28:00,229.6900,229.8500,229.0601,229.1000,252980
AAPL,2025-04-08 14:29:00,175.3500,175.4007,175.2000,175.3200,85182
AMZN,2025-04-08 14:29:00,173.8400,174.0000,173.7400,173.9700,84555
MSFT,2025-04-08 14:29:00,358.1900,358.3000,357.9400,358.3000,34009
TSLA,2025-04-08 14:29:00,229.1000,229.2400,228.8401,229.0863,233287
AAPL,2025-04-08 14:30:00,175.3122,177.2450,175.3122,176.0676,408395
AMZN,2025-04-08 14:30:00,173.9750,175.5700,173.9750,174.6000,369294
MSFT,2025-04-08 14:30:00,358.3900,361.5600,358.3900,360.0000,120597
TSLA,2025-04-08 14:30:00,229.0450,233.6199,229.0001,231.4800,679376
AAPL,2025-04-08 14:31:00,176.1378,176.1928,175.2800,175.8850,171672
AMZN,2025-04-08 14:31:00,174.5800,174.6900,173.8700,174.2800,239071
MSFT,2025-04-08 14:31:00,360.0400,360.2200,358.9400,359.5550,53605
TSLA,2025-04-08 14:31:00,231.5800,231.7400,229.7700,230.5853,419148
AAPL,2025-04-08 14:32:00,175.8600,176.2021,175.6349,175.7200,117670
AMZN,2025-04-08 14:32:00,174.2700,174.5400,174.1900,174.2213,49935
MSFT,2025-04-08 14:32:00,359.4700,359.8700,359.1400,359.1850,19471
TSLA,2025-04-08 14:32:00,230.3900,230.7100,229.5101,229.7400,215179
AAPL,2025-04-08 14:33:00,175.6650,176.0277,175.4300,175.6600,113595
AMZN,2025-04-08 14:33:00,174.2575,174.3800,173.8700,173.9500,58606
MSFT,2025-04-08 14:33:00,359.1127,359.4264,358.5900,358.6750,25838
TSLA,2025-04-08 14:33:00,229.8600,230.2800,229.1400,229.3500,220993
AAPL,2025-04-08 14:34:00,175.6500,176.0050,175.5300,175.7500,66612
AMZN,2025-04-08 14:34:00,173.9550,174.1399,173.7700,173.9400,73507
MSFT,2025-04-08 14:34:00,358.6800,359.0800,358.5000,358.7500,31512
TSLA,2025-04-08 14:34:00,229.3450,229.8352,229.0510,229.1800,171967
AAPL,2025-04-08 14:35:00,175.7300,175.8200,175.1600,175.2000,194464
AMZN,2025-04-08 14:35:00,173.9100,173.9350,173.3300,173.4400,144286
MSFT,2025-04-08 14:35:00,358.7200,358.9156,357.7850,357.8800,36388
TSLA,2025-04-08 14:35:00,229.1700,229.4300,228.4000,228.6200,320350
AAPL,2025-04-08 14:36:00,175.1800,176.0638,174.9200,175.9900,245572
AMZN,2025-04-08 14:36:00,173.4550,173.9400,173.1800,173.8200,109677
MSFT,2025-04-08 14:36:00,357.8600,358.4450,357.4100,358.4150,39865
TSLA,2025-04-08 14:36:00,228.5500,230.1400,228.0000,229.3850,438873
AAPL,2025-04-08 14:37:00,175.9650,176.2500,175.7114,175.9200,115016
AMZN,2025-04-08 14:37:00,173.8400,174.0600,173.7100,173.9300,72438
MSFT,2025-04-08 14:37:00,358.4800,358.9200,358.3201,358.6400,33273
TSLA,2025-04-08 14:37:00,229.3751,229.5600,228.5000,229.2400,224555
AAPL,2025-04-08 14:38:00,175.9050,176.1600,175.7700,176.0450,125251
AMZN,2025-04-08 14:38:00,173.9300,174.1400,173.8550,173.9100,60736
MSFT,2025-04-08 14:38:00,358.6400,358.7600,358.4500,358.4500,24828
TSLA,2025-04-08 14:38:00,229.1450,229.3300,228.8100,228.9050,132722
AAPL,2025-04-08 14:39:00,176.0450,176.3300,175.8500,175.9700,137817
AMZN,2025-04-08 14:39:00,173.9400,174.0700,173.7500,173.8900,55221
MSFT,2025-04-08 14:39:00,358.5250,358.7150,358.3700,358.4800,14345
TSLA,2025-04-08 14:39:00,228.9050,229.3300,228.3700,228.7750,209041
AAPL,2025-04-08 14:40:00,175.9850,176.0200,175.6300,175.6850,131854
AMZN,2025-04-08 14:40:00,173.8850,173.9300,173.6600,173.7500,44236
MSFT,2025-04-08 14:40:00,358.4800,358.6400,358.1900,358.1950,20898
TSLA,2025-04-08 14:40:00,228.8300,229.2236,228.3401,228.8250,201696
AAPL,2025-04-08 14:41:00,175.6900,175.8300,175.5500,175.6900,72856
AMZN,2025-04-08 14:41:00,173.7000,173.8500,173.5200,173.6500,44763
MSFT,2025-04-08 14:41:00,358.1900,358.4480,357.9300,358.1800,22037
TSLA,2025-04-08 14:41:00,228.8450,229.3500,228.5972,229.1900,194296
AAPL,2025-04-08 14:42:00,175.6900,175.8400,175.6100,175.6300,63494
AMZN,2025-04-08 14:42:00,173.6750,173.7702,173.5900,173.6000,54178
MSFT,2025-04-08 14:42:00,358.1550,358.4600,358.0600,358.3200,25882
TSLA,2025-04-08 14:42:00,229.1900,229.2326,228.4000,228.4450,218914
AAPL,2025-04-08 14:43:00,175.6200,175.8839,175.5000,175.5925,120633
AMZN,2025-04-08 14:43:00,173.6192,173.7200,173.3800,173.4350,72915
MSFT,2025-04-08 14:43:00,358.2800,358.6500,358.2100,358.3050,32381
TSLA,2025-04-08 14:43:00,228.4650,228.8108,228.0000,228.1900,261450
AAPL,2025-04-08 14:44:00,175.5700,175.8100,175.5500,175.6068,111784
AMZN,2025-04-08 14:44:00,173.4100,173.5400,173.3600,173.3926,76175
MSFT,2025-04-08 14:44:00,358.2800,358.6043,358.2000,358.3397,23707
TSLA,2025-04-08 14:44:00,228.2265,228.3200,227.7700,227.7889,224971
AAPL,2025-04-08 14:45:00,175.6100,176.1800,175.5650,175.9900,181851
AMZN,2025-04-08 14:45:00,173.3900,173.7700,173.3800,173.6750,93760
MSFT,2025-04-08 14:45:00,358.3550,359.1800,358.3550,358.9600,34835
TSLA,2025-04-08 14:45:00,227.8000,228.7899,227.7900,228.2058,309903
AAPL,2025-04-08 14:46:00,176.0600,177.0400,176.0500,176.7003,289479
AMZN,2025-04-08 14:46:00,173.6850,174.3700,173.6850,174.1200,175158
MSFT,2025-04-08 14:46:00,358.9700,360.1500,358.9600,359.5133,48708
TSLA,2025-04-08 14:46:00,228.2150,229.7000,228.1800,228.9950,340369
AAPL,2025-04-08 14:47:00,176.7251,176.7392,176.1919,176.5250,114718
AMZN,2025-04-08 14:47:00,174.1200,174.1700,173.7500,174.0396,93844
MSFT,2025-04-08 14:47:00,359.6000,359.7400,358.9750,359.5700,18397
TSLA,2025-04-08 14:47:00,228.9950,229.1000,228.5200,228.9754,189269
AAPL,2025-04-08 14:48:00,176.5500,176.6650,176.3200,176.4900,129813
AMZN,2025-04-08 14:48:00,174.0200,174.1500,173.8300,173.8950,64003
MSFT,2025-04-08 14:48:00,359.5700,359.7100,359.2000,359.2650,13811
TSLA,2025-04-08 14:48:00,228.9400,229.2100,228.6550,228.8100,135175
AAPL,2025-04-08 14:49:00,176.4700,176.8788,176.4400,176.6750,108878
AMZN,2025-04-08 14:49:00,173.9100,174.2000,173.8950,173.9350,54044
MSFT,2025-04-08 14:49:00,359.3550,359.8600,359.3100,359.5850,17907
TSLA,2025-04-08 14:49:00,228.8100,229.5800,228.7900,229.1000,177819
AAPL,2025-04-08 14:50:00,176.6400,176.9300,176.4800,176.6800,134969
AMZN,2025-04-08 14:50:00,173.9350,174.0700,173.7400,173.8932,58670
MSFT,2025-04-08 14:50:00,359.6600,359.9299,359.4000,359.5600,23412
TSLA,2025-04-08 14:50:00,229.0700,229.6000,228.9001,229.0342,165442
AAPL,2025-04-08 14:51:00,176.6500,176.6950,176.2400,176.3400,161504
AMZN,2025-04-08 14:51:00,173.8700,173.9175,173.5800,173.5900,51728
MSFT,2025-04-08 14:51:00,359.4900,359.6500,359.2100,359.2750,11626
TSLA,2025-04-08 14:51:00,228.9701,229.2900,228.7100,228.9200,134982
AAPL,2025-04-08 14:52:00,176.3500,176.5800,176.0900,176.4900,120324
AMZN,2025-04-08 14:52:00,173.6500,173.9200,173.4000,173.7300,88828
MSFT,2025-04-08 14:52:00,359.2500,359.9700,358.9300,359.9100,28728
TSLA,2025-04-08 14:52:00,228.9200,229.1000,228.3000,228.8000,208661
AAPL,2025-04-08 14:53:00,176.4988,176.8000,176.0000,176.0490,93643
AMZN,2025-04-08 14:53:00,173.6900,173.9000,173.4200,173.5050,52721
MSFT,2025-04-08 14:53:00,359.9046,360.1600,359.3100,359.3800,19535
TSLA,2025-04-08 14:53:00,228.8000,229.2441,228.2001,228.2650,194201
AAPL,2025-04-08 14:54:00,176.0800,176.1300,175.8000,175.9000,81959
AMZN,2025-04-08 14:54:00,173.5350,173.6000,173.4000,173.4100,33806
MSFT,2025-04-08 14:54:00,359.4500,359.7225,359.3100,359.5200,30951
TSLA,2025-04-08 14:54:00,228.2900,228.5699,228.0800,228.0998,174936
AAPL,2025-04-08 14:55:00,175.9024,175.9534,175.3300,175.3700,126973
AMZN,2025-04-08 14:55:00,173.3800,173.4600,173.1100,173.1801,52076
MSFT,2025-04-08 14:55:00,359.5700,359.6744,358.9600,359.1300,27102
TSLA,2025-04-08 14:55:00,228.0800,228.4500,227.8300,228.1500,241229
AAPL,2025-04-08 14:56:00,175.3600,175.4300,174.8400,174.9750,208421
AMZN,2025-04-08 14:56:00,173.2000,173.2399,172.8250,172.9500,102731
MSFT,2025-04-08 14:56:00,359.2000,359.2000,358.6100,358.8750,26645
TSLA,2025-04-08 14:56:00,228.1500,228.3832,227.8700,228.1835,196545
AAPL,2025-04-08 14:57:00,174.9600,175.3300,174.9100,175.0900,203489
AMZN,2025-04-08 14:57:00,172.9400,173.0800,172.7600,172.8817,104387
MSFT,2025-04-08 14:57:00,358.9400,359.3700,358.7600,359.0800,23415
TSLA,2025-04-08 14:57:00,228.1700,228.8057,228.1200,228.4150,303758
AAPL,2025-04-08 14:58:00,175.0680,175.1200,174.8200,174.9400,202157
AMZN,2025-04-08 14:58:00,172.8850,172.9550,172.7600,172.9100,98057
MSFT,2025-04-08 14:58:00,359.0300,359.1130,358.7300,359.0000,15582
TSLA,2025-04-08 14:58:00,228.4150,228.8700,228.1600,228.8595,218952
AAPL,2025-04-08 14:59:00,174.9546,174.9820,174.5200,174.5900,237693
AMZN,2025-04-08 14:59:00,172.9103,172.9300,172.6900,172.7450,58526
MSFT,2025-04-08 14:59:00,358.9600,359.1200,358.7800,358.8700,15027
TSLA,2025-04-08 14:59:00,228.8200,228.8992,228.2801,228.3100,173165
AAPL,2025-04-08 15:00:00,174.5800,174.8880,174.5100,174.7480,123471
AMZN,2025-04-08 15:00:00,172.7300,172.9800,172.6650,172.8100,84557
MSFT,2025-04-08 15:00:00,358.8200,359.1125,358.5300,358.8300,26979
TSLA,2025-04-08 15:00:00,228.3175,229.0853,228.2900,228.6100,165227
AAPL,2025-04-08 15:01:00,174.7100,174.7700,174.3000,174.3000,140924
AMZN,2025-04-08 15:01:00,172.7900,172.8700,172.5550,172.6500,55053
MSFT,2025-04-08 15:01:00,358.8300,358.9300,358.4800,358.5300,21663
TSLA,2025-04-08 15:01:00,228.5500,228.6300,227.8000,227.8350,189986
AAPL,2025-04-08 15:02:00,174.3200,174.4800,174.0000,174.0700,194389
AMZN,2025-04-08 15:02:00,172.6550,172.7100,172.4600,172.4724,102130
MSFT,2025-04-08 15:02:00,358.5250,358.6900,358.4000,358.4036,18224
TSLA,2025-04-08 15:02:00,227.8200,228.1000,227.4100,227.4347,265326
AAPL,2025-04-08 15:03:00,174.0700,174.1550,173.8500,173.9350,224201
AMZN,2025-04-08 15:03:00,172.5000,172.5400,172.2200,172.2900,117219
MSFT,2025-04-08 15:03:00,358.4100,358.4840,357.8600,357.8600,29571
TSLA,2025-04-08 15:03:00,227.4400,227.5500,227.0000,227.0900,326434
AAPL,2025-04-08 15:04:00,173.9350,174.0100,173.6800,173.7950,141481
AMZN,2025-04-08 15:04:00,172.2900,172.3000,172.0550,172.1500,89685
MSFT,2025-04-08 15:04:00,357.9400,357.9400,357.3800,357.5400,19980
TSLA,2025-04-08 15:04:00,227.0950,227.1600,226.3250,226.3500,275982
AAPL,2025-04-08 15:05:00,173.7800,174.0000,173.7200,173.7500,112572
AMZN,2025-04-08 15:05:00,172.1301,172.4100,172.1150,172.1200,83400
MSFT,2025-04-08 15:05:00,357.5700,357.9143,357.4400,357.4700,20666
TSLA,2025-04-08 15:05:00,226.3220,226.7999,225.9344,225.9900,340588
AAPL,2025-04-08 15:06:00,173.7450,173.7600,173.3200,173.3900,179188
AMZN,2025-04-08 15:06:00,172.1250,172.1250,171.7500,171.8150,131453
MSFT,2025-04-08 15:06:00,357.4300,357.4300,356.6700,356.7701,36621
TSLA,2025-04-08 15:06:00,225.9700,225.9750,225.2700,225.4700,404133
AAPL,2025-04-08 15:07:00,173.3900,173.5800,173.1500,173.2300,192692
AMZN,2025-04-08 15:07:00,171.8100,171.9200,171.4400,171.5200,185659
MSFT,2025-04-08 15:07:00,356.8000,357.0887,356.3301,356.5000,23046
TSLA,2025-04-08 15:07:00,225.4500,225.6182,225.0200,225.1875,302897
AAPL,2025-04-08 15:08:00,173.2100,173.4400,173.0500,173.2800,286920
AMZN,2025-04-08 15:08:00,171.5300,171.7200,171.3200,171.5250,222561
MSFT,2025-04-08 15:08:00,356.5300,356.9000,356.2401,356.8437,20924
TSLA,2025-04-08 15:08:00,225.1850,225.5363,224.6500,225.2000,515002
AAPL,2025-04-08 15:09:00,173.3100,173.5000,172.6800,172.8600,368768
AMZN,2025-04-08 15:09:00,171.5300,171.6700,171.2100,171.3341,164893
MSFT,2025-04-08 15:09:00,356.9000,357.0750,356.2952,356.4900,35963
TSLA,2025-04-08 15:09:00,225.2000,225.4943,224.3401,224.5000,369822
AAPL,2025-04-08 15:10:00,172.8600,173.1500,172.6801,173.1100,269518
AMZN,2025-04-08 15:10:00,171.3200,171.5400,171.1700,171.4000,117802
MSFT,2025-04-08 15:10:00,356.4100,357.0500,356.3700,356.9500,56892
TSLA,2025-04-08 15:10:00,224.4400,224.8500,223.9100,224.7890,438882
AAPL,2025-04-08 15:11:00,173.1000,173.2600,172.8900,173.0000,314965
AMZN,2025-04-08 15:11:00,171.3900,171.5300,171.0600,171.1500,224453
MSFT,2025-04-08 15:11:00,356.8400,357.1500,356.5200,356.6650,31573
TSLA,2025-04-08 15:11:00,224.7900,224.9100,223.7043,223.8513,374298
AAPL,2025-04-08 15:12:00,173.0450,173.0625,172.7717,173.0250,172495
AMZN,2025-04-08 15:12:00,171.1400,171.2400,171.0301,171.0950,90400
MSFT,2025-04-08 15:12:00,356.7000,356.7150,356.2900,356.3600,24208
TSLA,2025-04-08 15:12:00,223.8500,224.0300,223.4901,223.6501,335044
AAPL,2025-04-08 15:13:00,173.0400,173.1700,172.5800,172.8600,216421
AMZN,2025-04-08 15:13:00,171.0900,171.3200,170.6500,170.7250,196963
MSFT,2025-04-08 15:13:00,356.3908,356.6100,355.7000,355.8200,53562
TSLA,2025-04-08 15:13:00,223.6700,224.1850,223.2000,223.4350,380095
AAPL,2025-04-08 15:14:00,172.8900,172.9700,172.6800,172.8796,133150
AMZN,2025-04-08 15:14:00,170.7250,170.7800,170.2300,170.2801,169326
MSFT,2025-04-08 15:14:00,355.8200,355.8700,354.8600,355.0000,100052
TSLA,2025-04-08 15:14:00,223.4350,223.5100,222.4201,222.5200,416074
AAPL,2025-04-08 15:15:00,172.8650,173.0597,172.3000,172.5600,209193
AMZN,2025-04-08 15:15:00,170.3300,170.4100,170.0000,170.1050,336543
MSFT,2025-04-08 15:15:00,355.0350,355.3400,354.0000,354.7000,94538
TSLA,2025-04-08 15:15:00,222.5400,222.9500,222.2500,222.5200,423120
AAPL,2025-04-08 15:16:00,172.5125,172.7100,172.1200,172.1450,178737
AMZN,2025-04-08 15:16:00,170.1100,170.2600,169.6900,169.7000,290640
MSFT,2025-04-08 15:16:00,354.6300,354.8300,353.0000,354.0100,49145
TSLA,2025-04-08 15:16:00,222.5200,222.8600,221.7700,221.8043,489628
AAPL,2025-04-08 15:17:00,172.1200,172.2600,171.7700,172.1100,301940
AMZN,2025-04-08 15:17:00,169.7014,170.0500,169.3100,169.5549,185919
MSFT,2025-04-08 15:17:00,353.9950,354.4600,353.4400,353.9000,53231
TSLA,2025-04-08 15:17:00,221.7700,222.0000,220.6000,221.0000,592251
AAPL,2025-04-08 15:18:00,172.1000,172.6797,172.0600,172.3275,280962
AMZN,2025-04-08 15:18:00,169.5500,169.9600,169.4200,169.6325,179048
MSFT,2025-04-08 15:18:00,353.8300,354.7300,353.8300,354.4600,38405
TSLA,2025-04-08 15:18:00,220.9250,221.9200,220.8500,221.5900,391684
AAPL,2025-04-08 15:19:00,172.3600,172.3600,171.6300,172.1400,214369
AMZN,2025-04-08 15:19:00,169.6183,169.7800,169.1500,169.7500,205564
MSFT,2025-04-08 15:19:00,354.4450,354.4450,353.7500,354.2900,42597
TSLA,2025-04-08 15:19:00,221.5900,221.6500,220.8000,221.4850,346059
AAPL,2025-04-08 15:20:00,172.1566,172.5500,171.9500,172.2800,268561
AMZN,2025-04-08 15:20:00,169.7200,170.5800,169.6700,170.3700,167506
MSFT,2025-04-08 15:20:00,354.1600,355.2593,354.1600,354.9850,42156
TSLA,2025-04-08 15:20:00,221.5100,222.8898,221.1100,222.3300,482753
AAPL,2025-04-08 15:21:00,172.3136,172.5600,172.0300,172.3200,194555
AMZN,2025-04-08 15:21:00,170.3550,170.7700,170.3200,170.5457,141266
MSFT,2025-04-08 15:21:00,354.9100,355.4300,354.8600,355.2000,30307
TSLA,2025-04-08 15:21:00,222.3200,223.2191,222.0300,222.9100,426699
AAPL,2025-04-08 15:22:00,172.3100,172.3400,171.8117,172.0350,237491
AMZN,2025-04-08 15:22:00,170.5700,170.8000,170.3550,170.6100,114832
MSFT,2025-04-08 15:22:00,355.3247,355.4350,354.7200,355.0750,36752
TSLA,2025-04-08 15:22:00,222.9100,223.3298,222.4200,222.8350,306847
AAPL,2025-04-08 15:23:00,172.0200,172.3100,171.8325,172.3100,238429
AMZN,2025-04-08 15:23:00,170.6101,171.0800,170.4400,170.9550,209873
MSFT,2025-04-08 15:23:00,355.0372,355.8000,354.7700,355.5031,51570
TSLA,2025-04-08 15:23:00,222.8350,223.1500,222.3401,222.8500,326695
AAPL,2025-04-08 15:24:00,172.3100,172.4200,171.9000,172.2350,177257
AMZN,2025-04-08 15:24:00,170.9650,171.1100,170.7800,171.0300,154171
MSFT,2025-04-08 15:24:00,355.5300,355.6900,355.2050,355.3100,77960
TSLA,2025-04-08 15:24:00,222.9000,223.2327,222.2801,222.6550,290969
AAPL,2025-04-08 15:25:00,172.2350,172.8700,172.1800,172.6500,265586
AMZN,2025-04-08 15:25:00,171.0200,171.5400,170.9000,171.3800,140648
MSFT,2025-04-08 15:25:00,355.2500,356.2000,355.1100,355.9050,38659
TSLA,2025-04-08 15:25:00,222.6700,223.5271,222.3375,223.3300,317036
AAPL,2025-04-08 15:26:00,172.6500,172.9300,172.4200,172.6700,166163
AMZN,2025-04-08 15:26:00,171.3500,171.4900,171.1300,171.4150,118638
MSFT,2025-04-08 15:26:00,355.8900,356.1158,355.5400,355.7101,41521
TSLA,2025-04-08 15:26:00,223.2800,223.5500,222.6714,222.9337,259154
AAPL,2025-04-08 15:27:00,172.6500,173.2786,172.5800,172.9900,218337
AMZN,2025-04-08 15:27:00,171.4300,171.7400,171.3000,171.4100,144627
MSFT,2025-04-08 15:27:00,355.7850,356.5600,355.7800,356.2500,39978
TSLA,2025-04-08 15:27:00,222.9150,224.2300,222.7777,223.6700,324912
AAPL,2025-04-08 15:28:00,173.0000,173.3200,172.8503,173.2200,142903
AMZN,2025-04-08 15:28:00,171.4185,171.6800,171.2801,171.5900,115359
MSFT,2025-04-08 15:28:00,356.2850,356.5900,355.9500,356.4900,29941
TSLA,2025-04-08 15:28:00,223.6050,224.0100,223.1610,223.6490,198728
AAPL,2025-04-08 15:29:00,173.2400,173.4900,172.8600,172.8900,236679
AMZN,2025-04-08 15:29:00,171.6500,171.7700,171.3100,171.3350,127982
MSFT,2025-04-08 15:29:00,356.5300,356.6300,355.8400,355.9085,30391
TSLA,2025-04-08 15:29:00,223.6150,224.0000,222.9600,222.9794,223752
AAPL,2025-04-08 15:30:00,172.8700,172.9000,172.5300,172.6468,220883
AMZN,2025-04-08 15:30:00,171.3457,171.3600,171.0900,171.2405,176277
MSFT,2025-04-08 15:30:00,355.9100,355.9300,355.3100,355.4500,49872
TSLA,2025-04-08 15:30:00,222.9800,223.1900,222.6200,222.8200,252710
AAPL,2025-04-08 15:31:00,172.6500,172.7500,172.0900,172.2800,224752
AMZN,2025-04-08 15:31:00,171.2600,171.3300,170.9200,171.0000,123040
MSFT,2025-04-08 15:31:00,355.4300,355.4750,354.7800,354.8150,44156
TSLA,2025-04-08 15:31:00,222.8150,222.8620,222.2000,222.3000,305989
AAPL,2025-04-08 15:32:00,172.3000,172.5400,172.1404,172.4000,156409
AMZN,2025-04-08 15:32:00,171.0100,171.1100,170.7200,170.9300,123862
MSFT,2025-04-08 15:32:00,354.8400,354.9600,354.2300,354.6200,41308
TSLA,2025-04-08 15:32:00,222.2942,222.3400,221.5000,221.7300,367231
AAPL,2025-04-08 15:33:00,172.3800,172.5100,171.8700,172.0850,208957
AMZN,2025-04-08 15:33:00,170.9250,170.9900,170.6600,170.9247,159493
MSFT,2025-04-08 15:33:00,354.5505,354.8800,354.3100,354.6200,33345
TSLA,2025-04-08 15:33:00,221.6700,221.8900,221.3300,221.8501,252837
AAPL,2025-04-08 15:34:00,172.0966,172.3800,171.9300,171.9300,179109
AMZN,2025-04-08 15:34:00,170.9300,171.1800,170.8800,170.9450,184571
MSFT,2025-04-08 15:34:00,354.6300,354.9500,354.2300,354.3550,35420
TSLA,2025-04-08 15:34:00,221.8300,222.1800,221.3800,221.4500,220150
AAPL,2025-04-08 15:35:00,171.9350,171.9650,171.3500,171.5200,230692
AMZN,2025-04-08 15:35:00,170.9200,170.9400,170.6600,170.7700,132210
MSFT,2025-04-08 15:35:00,354.3150,354.3800,353.4400,353.6900,46156
TSLA,2025-04-08 15:35:00,221.4200,221.5700,221.0000,221.1100,341413
AAPL,2025-04-08 15:36:00,171.5200,171.7300,171.1200,171.2450,236173
AMZN,2025-04-08 15:36:00,170.7700,170.8700,170.3400,170.4500,123293
MSFT,2025-04-08 15:36:00,353.6400,353.8250,352.9750,353.0900,54013
TSLA,2025-04-08 15:36:00,221.0700,221.1500,220.0000,220.1900,764717
AAPL,2025-04-08 15:37:00,171.2450,171.4299,170.6200,170.7300,251706
AMZN,2025-04-08 15:37:00,170.4200,170.5400,169.9400,170.0900,189666
MSFT,2025-04-08 15:37:00,353.0800,353.4200,351.9800,352.1250,66382
TSLA,2025-04-08 15:37:00,220.1550,220.4100,219.1600,219.3800,665349
AAPL,2025-04-08 15:38:00,170.7000,171.0000,170.2500,170.4350,281460
AMZN,2025-04-08 15:38:00,170.0900,170.2900,169.7600,169.8200,175019
MSFT,2025-04-08 15:38:00,352.0400,352.5800,351.7100,351.9200,53200
TSLA,2025-04-08 15:38:00,219.3400,219.6850,218.6700,218.7800,471879
AAPL,2025-04-08 15:39:00,170.4150,170.4200,170.1100,170.3050,285282
AMZN,2025-04-08 15:39:00,169.8150,169.8550,169.5601,169.8400,121747
MSFT,2025-04-08 15:39:00,351.8750,352.0100,351.3906,351.7100,78703
TSLA,2025-04-08 15:39:00,218.8095,219.6400,218.3500,219.1101,546199
AAPL,2025-04-08 15:40:00,170.2817,171.2600,170.0600,171.1385,411008
AMZN,2025-04-08 15:40:00,169.8100,170.4200,169.5900,170.3000,173766
MSFT,2025-04-08 15:40:00,351.7100,352.9700,351.2800,352.7700,59576
TSLA,2025-04-08 15:40:00,219.1900,220.3600,218.6600,219.8900,473970
AAPL,2025-04-08 15:41:00,171.1400,171.1414,170.5300,170.7600,254429
AMZN,2025-04-08 15:41:00,170.3300,170.3300,169.9100,170.1800,161484
MSFT,2025-04-08 15:41:00,352.7000,353.0000,352.3700,352.9500,43456
TSLA,2025-04-08 15:41:00,219.8900,220.2500,219.5600,219.8100,316227
AAPL,2025-04-08 15:42:00,170.7750,171.0600,170.0900,170.3100,317012
AMZN,2025-04-08 15:42:00,170.1800,170.3599,169.8100,169.9900,166060
MSFT,2025-04-08 15:42:00,352.9200,353.1200,351.8800,352.2200,60577
TSLA,2025-04-08 15:42:00,219.8200,220.4000,219.5500,219.9300,392434
AAPL,2025-04-08 15:43:00,170.3100,170.3600,170.0100,170.2600,453457
AMZN,2025-04-08 15:43:00,169.9600,169.9600,169.6100,169.6900,201467
MSFT,2025-04-08 15:43:00,352.2100,352.2508,351.7500,351.8700,46720
